,word,iliad_24,odyssey_1,corpus
1736,οἷς,1,1,21
1737,πήματα,0,2,10
1738,ὑφ,2,0,32
1739,φίλος,5,1,97
1740,ἔχει,2,1,50
1741,ἀρνῶν,1,0,13
1742,τόσος,0,1,2
1743,ὑπέρβιον,0,1,8
1744,μνησώμεθα,1,0,6
1745,ἡμιόνειον,1,0,1
1746,ἀντιβολῆσαι,1,0,4
1747,βουληφόρος,1,0,3
1748,ὀσσόμενος,0,1,2
1749,ἐρέθιζε,1,0,2
1750,δέ,127,42,4455
1751,ἑλών,3,1,52
1752,ἐννεακαίδεκα,1,0,1
1753,ἡμετέροιο,0,1,8
1754,παρειῶν,1,0,5
1755,ἀκλειῶς,0,1,3
1756,ῥεῖ,0,1,4
1757,κάλ,1,0,12
1758,ἐμπάζομαι,0,1,2
1759,ἄγαγε,3,0,5
1760,πολιόν,2,0,9
1761,χρῖσαν,1,0,5
1762,πέπλους,1,0,2
1763,ὅτ,2,0,100
1764,ἀλάωσεν,0,1,2
1765,πάλιν,3,1,57
1766,ὤλετο,0,1,8
1767,λαθοίμην,0,1,2
1768,σταθμόν,0,1,13
1769,πέμπων,1,0,1
1770,ἔγρετο,1,0,6
1771,πεδίον,3,0,45
1772,ἔλαθ,1,0,4
1773,παναώριον,1,0,1
1774,ἀπώλεσε,0,1,4
1775,ἄστυ,11,0,106
1776,φεύγωμεν,1,0,4
1777,μ,11,3,287
1778,διοτρεφές,2,0,37
1779,κίονας,0,1,1
1780,μεδέων,1,0,5
1781,νηῦς,1,1,26
1782,κνίσης,1,0,7
1783,βάλον,1,0,12
1784,αἰγίδι,1,0,1
1785,ζώοντι,1,0,1
1786,αἰῶνος,1,0,2
1787,ἠγερέθοντο,1,0,13
1788,λυσόμενος,1,0,2
1789,ἆσσον,1,0,25
1790,διάκτορον,0,1,1
1791,πρώτῃσι,0,1,5
1792,κατάλεξον,3,3,26
1793,κέλευε,1,1,13
1794,θανόντα,1,0,5
1795,ἀγραύλοιο,1,0,7
1796,λαοῖσι,1,0,8
1797,ἡμέτερον,0,1,18
1798,ὀδάξ,1,1,9
1799,θανέειν,0,1,7
1800,ὑμῖν,2,0,37
1801,ἀκήρατον,1,0,1
1802,ἔσαν,1,2,64
1803,βάλλουσι,0,1,2
1804,κακός,1,0,27
1805,θεῶν,6,5,181
1806,ἑλκυστάζων,1,0,2
1807,αὐτός,17,6,324
1808,θήσονται,1,0,1
1809,γαιήοχος,0,1,10
1810,πίνων,1,0,6
1811,χαριζομένη,0,1,7
1812,πυκινόν,3,0,25
1813,ἄνασσε,1,0,7
1814,ταρπώμεθα,1,0,3
1815,Δηΐφοβόν,1,0,3
1816,λυγρῇ,1,0,2
1817,Ἀθήνη,1,11,196
1818,κνέφας,1,0,15
1819,δυσάμμοροι,1,0,2
1820,ὀλέσθαι,1,1,13
1821,μεγάροιο,1,1,48
1822,ἱκάνει,0,1,26
1823,αἴτει,1,0,1
1824,γένετ,2,0,28
1825,ἀγαπαζέμεν,1,0,1
1826,θαυμάζομεν,1,0,3
1827,πεῖράν,1,0,3
1828,πρός,5,1,238
1829,θαύμαζεν,1,0,5
1830,ἑτάροισι,0,1,30
1831,Παναχαιοί,0,1,3
1832,φασί,2,1,13
1833,ἔσομ,0,1,1
1834,ἄιστον,0,1,1
1835,ὄρωρεν,1,0,8
1836,ἀπόλοιτο,0,1,6
1837,ἐρίφων,1,0,4
1838,νηί,0,1,47
1839,μερμηρίζων,0,1,6
1840,οὐδέ,34,4,621
1841,ἑῶν,1,0,1
1842,κάδ,4,0,56
1843,δέπαϊ,1,0,6
1844,ἤρχετο,0,1,9
1845,πάσχει,0,1,2
1846,ἴμεν,0,1,57
1847,Πρίαμος,17,0,36
1848,Σάμον,1,0,2
1849,Μήστορά,1,0,1
1850,αἰσχύνει,1,0,1
1851,πρώτῃ,1,0,5
1852,παρενήνεον,0,1,1
1853,σπόγγοισι,0,1,4
1854,ἵζεσκε,1,0,1
1855,ἡμεῖς,3,2,81
1856,κόπρος,1,0,1
1857,προθύροιο,1,1,7
1858,ἀοιδοί,0,2,3
1859,γλαφυρῇσι,1,0,8
1860,ὑπέμεινε,0,1,3
1861,ὤλεο,1,0,1
1862,πρόσθε,1,0,25
1863,ἀγγελίῃ,0,1,2
1864,Πηλῆϊ,1,0,7
1865,σφι,3,1,46
1866,ἀπότμου,1,0,1
1867,πόλεμόν,0,1,11
1868,σχέτλιοί,1,0,2
1869,τεθνηῶτος,1,1,8
1870,νηΐ,2,0,52
1871,φάρεα,1,0,2
1872,ἥατ,0,1,6
1873,θύρας,0,1,25
1874,ἐρύσαντό,1,0,5
1875,ἔννεπε,0,1,3
1876,μή,25,5,520
1877,θῆκεν,0,1,30
1878,βοός,1,0,27
1879,πολυδαιδάλῳ,1,0,1
1880,πού,1,1,40
1881,ἄγεθ,0,1,16
1882,θύρῃσιν,0,1,6
1883,ὄπασσεν,1,0,3
1884,γυναικός,0,2,15
1885,ἀίξασα,0,1,1
1886,κύπελλα,0,1,7
1887,τέρποντο,0,1,6
1888,πολέας,3,0,19
1889,πεφρίκασιν,1,0,1
1890,μάστιγα,1,0,11
1891,Ἑλλάδα,0,1,8
1892,κεχολῶσθαι,2,0,7
1893,ἀντίον,1,7,96
1894,φρεσί,8,4,134
1895,ῥυμῷ,1,0,3
1896,ἐρύκων,1,0,1
1897,ἐπικερτομέων,1,0,3
1898,αὐτοῖσι,0,1,7
1899,κελεύεις,1,0,25
1900,ἐόντας,0,3,16
1901,ἔγνω,2,2,27
1902,Ἄτλαντος,0,1,2
1903,ἔδεαι,1,0,1
1904,κηδήσοντες,1,0,1
1905,θοῇς,1,0,7
1906,πώ,1,1,42
1907,τέκετο,1,0,12
1908,ὀδυρόμενος,1,1,13
1909,ἔρρετε,1,0,1
1910,πέπλοισι,1,0,1
1911,δαιτί,0,1,11
1912,ἀντία,0,1,8
1913,ἑσταότ,2,0,15
1914,ἆ,1,0,14
1915,ἑῆος,2,0,7
1916,Ἀγαμέμνονι,1,0,31
1917,δίφροιο,1,0,11
1918,μολυβδαίνῃ,1,0,1
1919,μοῦσα,0,1,1
1920,κελεύθου,0,1,9
1921,μέσον,1,1,36
1922,αὖθι,1,0,56
1923,χύτο,1,0,7
1924,κατακεῖσθαι,1,0,1
1925,ἐνδυκέως,3,0,20
1926,εἴ,7,6,270
1927,ἥβην,1,0,5
1928,ἑκυρός,1,0,1
1929,πάντας,5,1,127
1930,ἥ,13,6,352
1931,ἀλεγεινήν,1,0,2
1932,δέκα,1,0,19
1933,ἦλθον,1,2,44
1934,ἀνέρος,1,2,19
1935,ὁπόσσον,1,0,2
1936,αἵ,5,1,118
1937,πάντ,1,1,36
1938,ἱρή,1,0,5
1939,λέξο,1,0,2
1940,φιλότητα,1,0,12
1941,ἀντίθεον,1,1,21
1942,ἀγανοφροσύνῃ,1,0,1
1943,κήδε,0,1,27
1944,τέκεϊ,1,0,2
1945,ἐννῆμαρ,4,0,12
1946,πασσαλόφι,1,0,3
1947,ἔχευαν,0,1,10
1948,ὕπτιος,1,0,14
1949,μέμυκεν,1,0,1
1950,ἥδ,0,1,4
1951,πολλῶν,1,1,19
1952,τρίποδας,1,0,7
1953,θάρσος,0,1,9
1954,λοιβῆς,1,0,2
1955,ἔφατ,10,0,181
1956,βροτούς,1,0,1
1957,νέκυός,1,0,1
1958,φάτνῃ,1,0,7
1959,δεκάτη,1,0,4
1960,αἶσα,1,0,16
1961,ἴθι,2,0,22
1962,νοσφιζοίμεθα,1,0,2
1963,καθήατο,1,0,3
1964,ἠῶθεν,1,1,20
1965,μυχῷ,1,0,13
1966,ἁλός,2,1,63
1967,ἐλαύνει,1,0,3
1968,ῥ,6,5,314
1969,ὀξέι,0,1,6
1970,πάντων,4,2,100
1971,κίθαριν,0,1,2
1972,ὄψεσθαι,1,0,5
1973,παλίντιτα,0,1,2
1974,δησάσκετο,1,0,1
1975,ἁμόθεν,0,1,1
1976,φράζεσθαι,0,2,8
1977,τέκος,3,0,38
1978,δώσει,1,0,15
1979,λάζετο,1,0,10
1980,κήδεα,2,0,13
1981,ὀτρύνει,1,0,6
1982,τοτέ,1,0,4
1983,σχών,0,1,3
1984,τλαίης,0,1,5
1985,τέρπειν,0,1,3
1986,ἄνδρ,3,0,17
1987,νέκυν,3,0,19
1988,πτερόεντα,1,1,118
1989,δαιτρός,0,1,3
1990,αὖτ,0,2,132
1991,εὔφρην,1,0,1
1992,τέκομεν,1,0,2
1993,ἦ,17,14,616
1994,ἐνί,20,16,541
1995,ὅτι,5,0,42
1996,ἀτασθαλίῃσιν,0,2,7
1997,λωβητῆρες,1,0,1
1998,οἰνοπέδοιο,0,1,3
1999,Ἰκαρίοιο,0,1,15
2000,νοστήσας,0,2,10
2001,οἴκους,0,1,3
2002,ἕνα,1,0,22
2003,θεαί,1,0,6
2004,τυτθόν,1,1,29
2005,ἀθάνατον,1,0,6
2006,φίλοισι,0,1,10
2007,ἀμφίπολοι,0,1,21
2008,νεωτάτη,0,1,1
2009,λάρνακα,1,0,1
2010,οἶδας,0,1,1
2011,πειρᾷ,2,0,3
2012,Τρωϊάδων,1,0,3
2013,κραταιή,2,0,9
2014,πῆμα,1,0,29
2015,ἱκάνω,2,0,16
2016,ἐλεγχέες,1,0,2
2017,Πηλεΐωνι,1,0,8
2018,χεῦαι,0,1,3
2019,πάροιθεν,0,1,14
2020,ἀμφιπέληται,0,1,1
2021,ἕρκεϊ,1,0,3
2022,ἱρήν,2,0,15
2023,τις,15,8,490
2024,σήπεται,1,0,1
2025,πρίατο,0,1,4
2026,κομόωντας,0,1,12
2027,εὔχετ,1,0,8
2028,χειρί,2,0,85
2029,μητέρ,0,1,7
2030,γ,11,8,411
2031,οἶκον,1,3,70
2032,ἔμπης,1,0,38
2033,ἑτάροιο,3,0,11
2034,νεφεληγερέτα,1,1,30
2035,πάθῃσθα,1,0,1
2036,τάχιστα,3,1,49
2037,μετά,7,3,244
2038,δαίνυντ,1,0,13
2039,περιπλομένων,0,1,2
2040,ἀθάνατος,1,0,10
2041,ὀδυρόμενον,0,1,1
2042,ἴαλλον,1,1,14
2043,λέξον,1,0,1
2044,ἁδινοῦ,1,0,4
2045,ἔθηκε,1,0,38
2046,ἑοῦ,3,0,10
2047,παρέθηκεν,0,1,5
2048,ἴδοι,1,0,8
2049,πορφυρέοις,1,0,1
2050,ἕνεκ,1,0,19
2051,ἑοῖς,0,1,2
2052,ἐκαλέσσατο,1,0,2
2053,φῶτας,1,0,11
2054,ἱέμενος,0,1,6
2055,αὐτόν,8,2,116
2056,ἠΰ,2,0,5
2057,κρητῆρσι,0,1,1
2058,τιμή,1,0,4
2059,ἑτοῖμα,1,1,16
2060,κηώεντα,1,0,3
2061,εἴασεν,1,0,2
2062,δῷσι,0,1,3
2063,ἐπιείκελ,1,0,6
2064,ἄγγειλον,1,0,1
2065,αἴσῃ,2,0,12
2066,ἔχουσιν,0,4,37
2067,ἀκούειν,0,1,4
2068,οὕνεκ,1,0,26
2069,στήθεσσι,1,1,71
2070,προχόῳ,0,1,6
2071,παρτιθεῖ,0,1,1
2072,πέδιλα,1,1,16
2073,νυμφάων,1,0,6
2074,ἔχουσ,1,0,8
2075,εἴδεται,1,0,6
2076,Τρωΐλον,1,0,1
2077,ἀθάνατοι,0,1,31
2078,ἀείρας,1,1,25
2079,ξεῖν,0,2,24
2080,τόσα,1,0,15
2081,οἶτον,1,1,11
2082,φωνήσας,4,1,83
2083,ἀνιηθείς,0,1,2
2084,κλισίῃσι,1,0,8
2085,φέροντες,1,0,15
2086,Ἄϊδος,1,0,22
2087,πεφιδήσεται,2,0,3
2088,ἐφετμάς,2,0,4
2089,λεχέων,2,0,5
2090,ἑτάροισιν,1,1,34
2091,πόσιος,1,1,30
2092,ἀμείβετο,2,0,19
2093,οἴκαδ,1,0,45
2094,υἷος,2,0,14
2095,ἱμάντι,0,1,2
2096,ἔπλετο,1,1,36
2097,ὑπερῷ,0,1,10
2098,κείρετ,0,1,2
2099,θεά,3,7,134
2100,πρό,4,1,74
2101,ἔπερσεν,0,1,1
2102,ἔλιπον,1,0,2
2103,εἰδομένη,0,1,11
2104,ἀφίκοντο,2,0,7
2105,ἐλθεῖν,1,1,31
2106,μνηστήν,0,1,2
2107,νόστιμον,0,3,11
2108,μελήσει,0,1,10
2109,αὐτήν,1,1,37
2110,ἀπηλεγέως,0,1,2
2111,σπεύσατέ,1,0,1
2112,οἵδε,1,1,17
2113,κε,12,9,302
2114,κραναήν,0,1,4
2115,Ἀχιλεῦ,2,0,13
2116,χεύαντες,1,0,3
2117,θάψαν,1,0,1
2118,Πολίτην,1,0,1
2119,ἔκτα,0,1,7
2120,εὐχόμεθ,0,1,6
2121,ἀλλήλοισιν,0,1,34
2122,μί,1,0,3
2123,μεσσηγύς,1,0,18
2124,ἀμυνόμενον,1,0,1
2125,πέφραδε,0,1,3
2126,μεθέηκε,1,0,1
2127,καλήν,1,0,23
2128,ἀκούων,2,0,11
2129,ἐπειγόμενός,0,1,4
2130,ἐσσυμένως,1,0,12
2131,ὄϊν,1,0,2
2132,δοιοί,1,0,2
2133,οὔτέ,1,0,31
2134,πατρίδα,1,1,82
2135,λίμνη,1,0,2
2136,φύγον,0,1,7
2137,προφανέντε,1,0,3
2138,ἧπαρ,1,0,8
2139,ἧς,1,2,32
2140,Ἕκτορ,6,0,47
2141,ἀνώγει,1,0,42
2142,εἴπομεν,0,1,1
2143,πλέων,0,1,4
2144,Πηνελόπεια,0,2,58
2145,ὀνίνησι,1,0,1
2146,παρελέξατο,1,0,6
2147,ἴδεν,0,1,24
2148,γιγνώσκω,1,0,12
2149,φυλακτῆρες,1,0,3
2150,κεκάσθαι,1,0,1
2151,εἴς,1,0,2
2152,ἀνδροτῆτά,1,0,1
2153,ἐκίδνατο,1,0,2
2154,τοῦτ,0,3,13
2155,ἀνόπαια,0,1,1
2156,μῦθον,5,3,157
2157,κατέρυκες,1,0,1
2158,ἀγγελίην,0,1,19
2159,ἐφήσω,1,0,4
2160,ἐΰσκοπον,2,0,2
2161,πάθεν,1,1,3
2162,ἀμήσαντες,1,0,2
2163,ἀξέμεν,1,0,3
2164,κούρη,0,1,36
2165,μύθῳ,3,0,35
2166,Ὀλύμπιε,0,1,4
2167,ἀναστάς,1,0,9
2168,Ὠγυγίην,0,1,4
2169,δεδαίαται,0,1,1
2170,κλαύσας,1,0,1
2171,Ἀχαιούς,1,2,123
2172,ἔειπες,1,0,42
2173,ἀνδροφόνοιο,2,0,13
2174,Ἀντίνοος,0,1,33
2175,ἴδε,1,1,28
2176,Τηλέμαχ,0,2,26
2177,ἀσπίδα,0,1,36
2178,ἀποιχομένοιο,0,1,8
2179,Οὐρανίωνες,2,0,7
2180,καλέσασα,0,1,2
2181,ἐκέλευσεν,1,0,15
2182,ὀτρύνουσιν,1,0,1
2183,ἀνιόντος,0,1,3
2184,κοίλην,1,0,7
2185,Τροίῃ,5,2,30
2186,γόνον,0,1,10
2187,τῶν,13,4,264
2188,Πατρόκλου,2,0,7
2189,πείρινθα,2,0,3
2190,πλάζει,0,1,1
2191,κτήματα,0,1,23
2192,ὄλεθρον,1,2,56
2193,μνηστήρων,0,2,36
2194,Θόωσα,0,1,1
2195,δαίνυσθαι,0,1,2
2196,δίφρῳ,1,0,13
2197,κ,9,2,239
2198,βένθεα,0,1,2
2199,πατήρ,5,3,114
2200,φησι,1,1,9
2201,ἀγάγῃσιν,2,0,2
2202,πυκινοῖσι,1,0,5
2203,ἕπεσθαι,1,1,13
2204,ἰδέ,2,0,31
2205,ἐπιχθόνιος,1,0,2
2206,σπεῖσον,1,0,1
2207,οὖδας,1,0,11
2208,ἐϋξέστῳ,1,0,2
2209,πάσης,0,1,15
2210,που,3,4,120
2211,ἡμιόνοις,1,0,1
2212,οὐκέτι,0,2,44
2213,Ἀγαμέμνων,1,0,101
2214,τόδε,6,5,103
2215,φαεσίμβροτος,1,0,2
2216,μελεϊστί,1,0,3
2217,μάκαρες,3,0,19
2218,ἀγόρευσον,0,1,7
2219,κλιθῆναι,0,1,2
2220,ἐλεήσῃ,2,0,7
2221,ἀπό,13,2,318
2222,ὄλεσσαν,1,0,1
2223,κέν,1,2,102
2224,τύμβον,1,1,11
2225,κίχεν,1,0,1
2226,γυναικῶν,1,1,50
2227,ἄμμορον,1,0,2
2228,μελαινάων,1,0,11
2229,λάχῃ,1,0,1
2230,υἱόν,11,1,170
2231,ψυχάς,1,0,11
2232,θεοῖς,1,1,30
2233,κοιμηθέντες,1,0,2
2234,λεύκ,0,1,8
2235,οἷο,0,1,7
2236,ἀγροῦ,0,2,11
2237,ἔκτανε,2,2,10
2238,ἐάσω,1,0,5
2239,πάρος,2,1,102
2240,ἀώτῳ,0,1,3
2241,ἐφορμηθεῖεν,1,0,1
2242,δινεύεσκ,1,0,1
2243,ὀστέα,1,1,23
2244,νύκτάς,2,0,5
2245,ὕλην,1,0,23
2246,γέροντι,2,0,13
2247,ὦρτο,3,0,43
2248,χήρην,1,0,4
2249,χαλκοχιτώνων,1,1,31
2250,ἀοιδῆς,0,1,5
2251,ἔκδυνε,0,1,1
2252,κεχόλωται,0,1,1
2253,πόλιν,1,0,94
2254,ὄρουσεν,1,0,6
2255,τιλλέσθην,1,0,1
2256,λεχέεσσ,1,0,1
2257,Μοῖρα,1,0,3
2258,πατρίς,0,1,3
2259,ἄντην,2,0,20
2260,περικαλλέας,1,0,6
2261,βιοῖο,1,0,3
2262,ἱπποδάμοιο,1,0,22
2263,μνηστῆρσιν,0,3,36
2264,τούτῳ,0,1,14
2265,θρῆνυς,0,1,5
2266,σκιόεντα,0,1,15
2267,ἧστο,0,1,15
2268,ἐπέλθῃσιν,1,0,1
2269,αὐτῇ,1,0,40
2270,τέο,1,0,3
2271,θάμ,0,1,5
2272,δείδιε,1,0,3
2273,Ἑλλήσποντος,1,0,2
2274,ὑψηλός,0,1,2
2275,ἀφνειοῦ,1,0,3
2276,εὗδον,1,0,9
2277,δόμων,0,1,14
2278,εἰσι,1,0,28
2279,ἐών,3,3,104
2280,Αἴγισθος,0,1,8
2281,πυκινή,1,0,1
2282,ἀναιδέσι,0,1,6
2283,δηΐοισιν,1,0,3
2284,εἴδατα,0,1,9
2285,τούτοισιν,0,1,1
2286,ὄρνυται,0,1,4
2287,νυ,3,3,35
2288,ἐσθλοί,1,0,19
2289,τόσσ,1,0,2
2290,τοίχου,1,0,3
2291,δίῳ,1,0,19
2292,γρηί,0,1,1
2293,φράσσεται,0,1,2
2294,μάστιγι,1,0,10
2295,πάμπαν,1,0,37
2296,ἐμοῖο,0,1,9
2297,σκοποί,1,0,3
2298,ὕπνος,2,0,43
2299,σίτου,5,0,20
2300,φοιτᾷ,1,0,1
2301,φίλου,1,1,11
2302,ἄνθρωποι,0,1,11
2303,ἐντρέπεται,0,1,2
2304,ὑπέρ,2,3,68
2305,κατακτείνειεν,1,0,2
2306,ἀνάγκη,1,0,6
2307,εἴξας,1,0,3
2308,πατρί,4,0,62
2309,ὁρᾶται,1,0,1
2310,μένον,0,1,19
2311,ἀλλήλων,0,1,32
2312,ἐλεαίρει,1,0,5
2313,ἱμείρεται,0,2,2
2314,γενέσθαι,0,2,34
2315,ἀφνειός,1,1,9
2316,δεξιτερήν,1,1,6
2317,Τρῶες,3,0,131
2318,κεφαλῇ,1,0,23
2319,ὀλέσαντες,1,0,5
2320,Τροίην,2,1,27
2321,ὅππῃ,0,1,7
2322,οἷον,2,3,45
2323,αὐδήν,0,1,15
2324,Ἠώς,2,0,42
2325,πεζόν,0,1,6
2326,δυσμενέες,1,0,6
2327,ταμίην,1,0,4
2328,καί,171,74,5282
2329,Πρίαμ,1,0,1
2330,γένετο,1,1,16
2331,πρόσφατος,1,0,1
2332,γαῖάν,0,1,3
2333,ἐπιρρήσσεσκον,1,0,1
2334,δατεῦντο,0,1,2
2335,Ἰθάκῃ,0,3,15
2336,πασσάλῳ,0,1,1
2337,ἀμειβόμενοι,0,1,3
2338,ἀέκητι,0,1,16
2339,ὤριστος,1,0,9
2340,σφῇσιν,0,1,2
2341,ποθέω,0,1,1
2342,ἀέθλων,0,1,12
2343,κτήματ,0,2,20
2344,ἔχουσαι,1,0,11
2345,μᾶλλον,3,3,70
2346,ἦεν,1,3,97
2347,Κασσάνδρη,1,0,1
2348,λάχον,1,0,1
2349,ὄσσαν,0,1,2
2350,ἀργεϊφόντης,8,0,20
2351,μάκαρός,0,1,1
2352,δώρων,3,0,10
2353,ἀνέμοιο,1,1,22
2354,τάχα,2,1,65
2355,υἱέες,1,0,13
2356,ἀλαπαζομένην,1,0,1
2357,χαλκήρεας,0,1,4
2358,πτολέμους,1,0,4
2359,λελεῖφθαι,2,0,2
2360,βαθυκόλπων,1,0,2
2361,τούς,8,0,189
2362,ἐλαίῳ,1,0,19
2363,χρυσῇ,1,0,2
2364,νεμεσσήσαιτό,0,1,1
2365,ἐϋξέστης,1,0,1
2366,ἔκ,2,1,77
2367,τράπεζα,1,0,4
2368,ἔροιτο,0,1,2
2369,φθονέεις,0,1,1
2370,ἑταῖρον,1,0,29
2371,ῥηΐτεροι,1,0,2
2372,ἐκέκαστο,1,0,8
2373,κατερύκει,0,1,3
2374,παῖδες,4,0,39
2375,φιληρέτμοισιν,0,2,3
2376,ἔσχατοι,0,1,3
2377,ὄλωλε,1,0,4
2378,σκέδασιν,0,1,2
2379,χαλκῷ,2,1,125
2380,Οὔλυμπον,1,0,11
2381,τερπικέραυνος,1,0,5
2382,ἐρρώσαντο,1,0,3
2383,ᾕρει,1,0,12
2384,ἀνθρώπους,2,2,36
2385,τλητόν,1,0,1
2386,ἀρνύμενος,0,1,2
2387,βοῦς,0,2,30
2388,αἰθούσης,2,0,6
2389,ἀγορεύσω,0,2,14
2390,κελοίμην,1,0,3
2391,θαύμαζον,0,1,6
2392,τέκε,0,1,39
2393,ἐξείρετο,1,0,4
2394,ὀλοῷ,2,0,3
2395,ὄσσε,1,0,57
2396,ὀβριμοπάτρη,0,1,3
2397,εἴσομαι,1,0,5
2398,Ἀλεξάνδρου,1,0,3
2399,ἐγών,1,4,150
2400,γέροντος,6,0,28
2401,κούρῃ,1,0,24
2402,ἐριούνιος,3,0,4
2403,ἄν,8,4,311
2404,παιδοφόνοιο,1,0,1
2405,εὔχεται,0,2,17
2406,τετύχθαι,0,1,2
2407,κόπρον,1,0,3
2408,δώματα,1,2,49
2409,ἀντιόων,0,1,1
2410,ἀγγελέουσα,2,0,7
2411,ὤρεξε,1,0,2
2412,δή,35,20,965
2413,κέατο,1,0,2
2414,μείλιχος,1,0,2
2415,μεμνημένον,1,0,1
2416,ἄλγεσι,1,0,10
2417,Ζηνός,0,1,22
2418,δεκάτῃ,2,0,8
2419,τόσον,0,1,22
2420,προπρηνέα,1,0,2
2421,ὄπτησάν,1,0,2
2422,ἐμέθεν,1,0,18
2423,λείψαντε,1,0,2
2424,πρήσσωμεν,1,0,3
2425,ἄγαγ,1,0,1
2426,λοιγόν,1,0,20
2427,κλυτοῦ,1,0,1
2428,ἀνθρώποισι,0,2,20
2429,γυνή,2,0,35
2430,ἀγχίμολον,1,0,15
2431,εὔχομαι,0,1,18
2432,παρέστη,1,1,10
2433,ἔνθά,1,0,40
2434,λεῖβε,1,0,4
2435,ἔμικτο,0,1,1
2436,χθονί,0,1,34
2437,καταλείπετε,1,0,1
2438,μεγάλοισι,1,0,2
2439,πορφύρε,1,0,3
2440,πυκιμηδέος,0,1,1
2441,ἦσαν,2,1,70
2442,τοσσάδ,1,0,2
2443,Ἕκτορος,7,0,51
2444,ὠδύροντο,1,0,1
2445,ὕπαγον,1,0,2
2446,Θρῇκες,1,0,1
2447,κίεν,1,0,11
2448,ἀντί,1,0,12
2449,οἴκῳ,0,2,55
2450,εὗδε,1,0,8
2451,ἐπιδήμιον,0,1,1
2452,κέλῃ,1,0,1
2453,μέλει,1,1,8
2454,τόσσοι,0,1,5
2455,μεμνῄμην,1,0,1
2456,εἰσορόωντας,1,0,3
2457,φίλτερον,1,0,3
2458,ἀσκήσασα,0,1,2
2459,ἰδυῖα,0,1,6
2460,Πάμμονά,1,0,1
2461,ἔμελλε,1,0,20
2462,μέδοντος,0,1,1
2463,πρῶτα,0,1,63
2464,βίῃ,1,0,22
2465,οὐ,17,10,538
2466,καθήμενοι,2,0,11
2467,Ποσειδάωνι,0,1,18
2468,βῆ,3,3,139
2469,ἐμεῦ,1,1,26
2470,ἐδέξατο,1,1,15
2471,θήσατο,1,0,1
2472,ἁδήσειεν,0,1,1
2473,ἕσπετο,0,1,12
2474,ἄγοι,2,0,3
2475,ἕταρ,1,0,1
2476,ἔασι,1,0,14
2477,ἥατο,1,0,6
2478,δῖα,2,2,60
2479,τέτυκται,2,0,25
2480,πλάγχθη,0,1,2
2481,ἀπερείσι,3,0,11
2482,μήτ,2,1,12
2483,χάλκεον,0,2,48
2484,ἑάων,1,0,3
2485,περικλυτός,0,1,14
2486,ἐφέπων,1,0,2
2487,ἑτάρου,1,0,1
2488,ὑψηλοῖο,0,1,13
2489,εἰσελθών,2,0,5
2490,αἰδοίη,0,1,20
2491,ὁμογάστριον,1,0,1
2492,ἄγχ,1,0,7
2493,οὕτω,1,0,63
2494,ἔειπεν,2,0,51
2495,αἰτιόωνται,0,1,1
2496,δύστηνον,0,1,11
2497,ἔχοι,0,1,3
2498,ξεστήν,0,1,6
2499,ὀπίσσω,0,2,53
2500,ἡνία,1,0,27
2501,γιγνομένῳ,1,0,3
2502,ἥρως,2,0,50
2503,ὀτρύνομεν,0,1,3
2504,βουλάς,1,0,22
2505,λίνῳ,1,0,5
2506,φίλη,1,0,34
2507,ἠΰκομος,1,0,3
2508,ἐρύκω,1,0,1
2509,εἶσ,1,0,5
2510,μελέτω,2,1,7
2511,κασίγνητον,1,0,5
2512,ἔξεσσι,2,0,2
2513,ὀρινθείη,1,0,1
2514,εἶδος,1,0,32
2515,ἐστρέφετ,1,0,1
2516,ἔσεσθε,1,0,2
2517,μίσγεσθ,2,0,2
2518,Ἀχαιοί,4,0,200
2519,ὀβελοῖσιν,1,0,11
2520,ἰούς,0,1,3
2521,Ἑκάβη,2,0,5
2522,παλάμῃ,0,1,2
2523,μόρφνον,1,0,1
2524,λῦτο,1,0,1
2525,ξεῖνος,0,3,43
2526,ἔχοιμι,1,0,2
2527,πίνακας,0,1,3
2528,κακόν,6,3,141
2529,μίμνεν,1,0,2
2530,κακή,1,0,13
2531,ὀσσομένη,1,0,2
2532,κεδνή,0,1,3
2533,αἷμα,1,0,47
2534,ἐρέτῃσιν,0,1,1
2535,ἅπαντες,1,1,22
2536,ἀμμίξας,1,0,1
2537,μετόπισθε,3,0,17
2538,μήν,1,0,10
2539,προύθηκεν,1,0,1
2540,ἐπετείλατο,0,1,1
2541,πρόχοόν,1,0,1
2542,πέμψαντες,0,1,1
2543,ἀκουόντεσσι,0,1,1
2544,ἵνα,5,4,130
2545,χωόμενος,2,0,17
2546,πεφυγμένος,0,1,1
2547,ἕτερος,1,0,3
2548,γνώμεναι,0,1,4
2549,νόον,0,2,41
2550,εὐνῆς,1,0,20
2551,ὁρᾶν,1,0,3
2552,λαχνήεντ,1,0,1
2553,ἕλκεσθαι,1,0,2
2554,φαινομένηφιν,1,0,6
2555,εἰσίν,2,0,23
2556,ἠμαθόεντα,0,1,3
2557,πολυμήχανός,0,1,1
2558,ἐϋκνήμιδες,1,0,17
2559,οὐκ,7,4,375
2560,νεῖκος,1,0,29
2561,ἔδησαν,1,0,8
2562,ἀνδρός,7,2,58
2563,κῦμα,1,1,64
2564,ἀποιχομένου,0,1,1
2565,μάχῃ,1,0,17
2566,ἄμαξαν,6,0,11
2567,ἀργυρόπεζα,2,0,12
2568,ἑέ,1,0,2
