,text1,book1,text2,book2,cosine_sim
1162,iliad,24,odyssey,13,0.8149559402118405
1163,iliad,24,odyssey,14,0.8372406690505507
1164,iliad,24,odyssey,15,0.8357944247937783
1165,iliad,24,odyssey,16,0.8081775379365562
1166,iliad,24,odyssey,17,0.8183166079845553
1167,iliad,24,odyssey,18,0.8108220719512031
1168,iliad,24,odyssey,19,0.8124497734498021
1169,iliad,24,odyssey,20,0.8076581219634188
1170,iliad,24,odyssey,21,0.766165179731425
1171,iliad,24,odyssey,22,0.7860633574946729
1172,iliad,24,odyssey,23,0.7810195513763085
1173,iliad,24,iliad,24,1.0000000000000007
1174,odyssey,24,odyssey,24,1.0000000000000016
1175,iliad,24,odyssey,24,0.8319468905046592
